0.76291825	0.76290353	0.76291865	0.76291615	0.76291301	0.76290718	0.76290059	0.76289346	0.76288610	0.76287865	0.76287118	0.76286376	0.76285642	0.76284919	0.76284210	0.76283518	0.76282845	0.76282193	0.76281564	0.76280959	0.76280381	0.76279831	0.76279309	0.76278817	0.76278352	0.76277930	0.76277495	0.76277252	0.76276444	0.76277884	0.76271525	0.76298771	0.76267540	0.76426412	0.76461229	0.76428717	0.76423741	0.76420746	0.76417522	0.76433663	0.76442780	0.76604785	0.76708365	0.76674778	0.76697808	0.76659589	0.76845559	0.76357568	0.76319533	0.76278226	0.76291825	0.76290353	0.76291865	0.76291615	0.76291301	0.76290718	0.76290059	0.76289346	0.76288610	0.76287865	0.76287118	0.76286376	0.76285642	0.76284919	0.76284210	0.76283518	0.76282845	0.76282193	0.76281564	0.76280959	0.76280381	0.76279831	0.76279309	0.76278817	0.76278352	0.76277930	0.76277495	0.76277252	0.76276444	0.76277884	0.76271525	0.76298771	0.76267540	0.76426412	0.76461229	0.76428717	0.76423741	0.76420746	0.76417522	0.76433663	0.76442780	0.76604785	0.76708365	0.76674778	0.76697808	0.76659589	0.76845559	0.76357568	0.76319533	0.76278226
0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.74273873	0.73320653	0.72407153	0.71527883	0.70680376	0.69862768	0.69073786	0.68312416	0.67577813	0.66869233	0.66186007	0.65527516	0.64893186	0.64282478	0.63694888	0.63129946	0.62587193	0.62066258	0.61566585	0.61088415	0.60629162	0.60196859	0.59760188	0.59434305	0.58790070	0.59429495	0.55472755	0.69852756	0.66004371	0.51404702	0.57183971	0.58568658	0.62053853	0.66742716	0.70089458	0.75000000	0.75000000	0.75188493	0.75138453	0.75291734	0.75252717	0.75958680	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.74273873	0.73320653	0.72407153	0.71527883	0.70680376	0.69862768	0.69073786	0.68312416	0.67577813	0.66869233	0.66186007	0.65527516	0.64893186	0.64282478	0.63694888	0.63129946	0.62587193	0.62066258	0.61566585	0.61088415	0.60629162	0.60196859	0.59760188	0.59434305	0.58790070	0.59429495	0.55472755	0.69852756	0.66004371	0.51404702	0.57183971	0.58568658	0.62053853	0.66742716	0.70089458	0.75000000	0.75000000	0.75188493	0.75138453	0.75291734	0.75252717	0.75958680	0.75000000	0.75000000	0.75000000
0.75142209	0.75148010	0.75153707	0.75156090	0.75157064	0.75156822	0.75155801	0.75154213	0.75152228	0.75149950	0.75147448	0.75144766	0.75141931	0.75138960	0.75135865	0.75132665	0.74006821	0.72889200	0.71852361	0.70892518	0.70006184	0.69190126	0.68441389	0.67757089	0.67134705	0.66569156	0.66062033	0.65593746	0.65189347	0.64627599	0.64683288	0.62475355	0.69344415	0.75236802	0.77734728	0.76640345	0.78788732	0.82420123	0.87338098	1.00000000	0.90991424	0.45765537	0.23172924	0.18085840	0.11781454	0.09686892	0.04799258	0.18750112	0.60672794	0.66132873	0.75142209	0.75148010	0.75153707	0.75156090	0.75157064	0.75156822	0.75155801	0.75154213	0.75152228	0.75149950	0.75147448	0.75144766	0.75141931	0.75138960	0.75135865	0.75132665	0.74006821	0.72889200	0.71852361	0.70892518	0.70006184	0.69190126	0.68441389	0.67757089	0.67134705	0.66569156	0.66062033	0.65593746	0.65189347	0.64627599	0.64683288	0.62475355	0.69344415	0.75236802	0.77734728	0.76640345	0.78788732	0.82420123	0.87338098	1.00000000	0.90991424	0.45765537	0.23172924	0.18085840	0.11781454	0.09686892	0.04799258	0.18750112	0.60672794	0.66132873
0.71166210	0.71167516	0.71168244	0.71170667	0.71166348	0.71185426	0.71103686	0.71197380	0.70720764	0.70616313	0.70713848	0.70728778	0.70737761	0.70747433	0.70699012	0.70671661	0.70185645	0.69874905	0.69975667	0.69906575	0.70021234	0.69463324	0.70927297	0.71041402	0.71165322	0.71124526	0.71128940	0.71124405	0.71125154	0.71126098	0.71127845	0.71129823	0.71131963	0.71134170	0.71136406	0.71138645	0.71140872	0.71143074	0.71145243	0.71147369	0.71149446	0.71151465	0.71153422	0.71155309	0.71157122	0.71158857	0.71160508	0.71162074	0.71163549	0.71164943	0.71166210	0.71167516	0.71168244	0.71170667	0.71166348	0.71185426	0.71103686	0.71197380	0.70720764	0.70616313	0.70713848	0.70728778	0.70737761	0.70747433	0.70699012	0.70671661	0.70185645	0.69874905	0.69975667	0.69906575	0.70021234	0.69463324	0.70927297	0.71041402	0.71165322	0.71124526	0.71128940	0.71124405	0.71125154	0.71126098	0.71127845	0.71129823	0.71131963	0.71134170	0.71136406	0.71138645	0.71140872	0.71143074	0.71145243	0.71147369	0.71149446	0.71151465	0.71153422	0.71155309	0.71157122	0.71158857	0.71160508	0.71162074	0.71163549	0.71164943
0.60629162	0.60196859	0.59760188	0.59434305	0.58790070	0.59429495	0.55472755	0.69852756	0.66004371	0.51404702	0.57183971	0.58568658	0.62053853	0.66742716	0.70089458	0.75000000	0.75000000	0.75188493	0.75138453	0.75291734	0.75252717	0.75958680	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.74273873	0.73320653	0.72407153	0.71527883	0.70680376	0.69862768	0.69073786	0.68312416	0.67577813	0.66869233	0.66186007	0.65527516	0.64893186	0.64282478	0.63694888	0.63129946	0.62587193	0.62066258	0.61566585	0.61088415	0.60629162	0.60196859	0.59760188	0.59434305	0.58790070	0.59429495	0.55472755	0.69852756	0.66004371	0.51404702	0.57183971	0.58568658	0.62053853	0.66742716	0.70089458	0.75000000	0.75000000	0.75188493	0.75138453	0.75291734	0.75252717	0.75958680	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.74273873	0.73320653	0.72407153	0.71527883	0.70680376	0.69862768	0.69073786	0.68312416	0.67577813	0.66869233	0.66186007	0.65527516	0.64893186	0.64282478	0.63694888	0.63129946	0.62587193	0.62066258	0.61566585	0.61088415
0.66569156	0.66062033	0.65593746	0.65189347	0.64627599	0.64683288	0.62475355	0.69344415	0.75236802	0.77734728	0.76640345	0.78788732	0.82420123	0.87338098	1.00000000	0.90991424	0.45765537	0.23172924	0.18085840	0.11781454	0.09686892	0.04799258	0.18750112	0.60672794	0.66132873	0.75142209	0.75148010	0.75153707	0.75156090	0.75157064	0.75156822	0.75155801	0.75154213	0.75152228	0.75149950	0.75147448	0.75144766	0.75141931	0.75138960	0.75135865	0.75132665	0.74006821	0.72889200	0.71852361	0.70892518	0.70006184	0.69190126	0.68441389	0.67757089	0.67134705	0.66569156	0.66062033	0.65593746	0.65189347	0.64627599	0.64683288	0.62475355	0.69344415	0.75236802	0.77734728	0.76640345	0.78788732	0.82420123	0.87338098	1.00000000	0.90991424	0.45765537	0.23172924	0.18085840	0.11781454	0.09686892	0.04799258	0.18750112	0.60672794	0.66132873	0.75142209	0.75148010	0.75153707	0.75156090	0.75157064	0.75156822	0.75155801	0.75154213	0.75152228	0.75149950	0.75147448	0.75144766	0.75141931	0.75138960	0.75135865	0.75132665	0.74006821	0.72889200	0.71852361	0.70892518	0.70006184	0.69190126	0.68441389	0.67757089	0.67134705
0.76277930	0.76277495	0.76277252	0.76276444	0.76277884	0.76271525	0.76298771	0.76267540	0.76426412	0.76461229	0.76428717	0.76423741	0.76420746	0.76417522	0.76433663	0.76442780	0.76604785	0.76708365	0.76674778	0.76697808	0.76659589	0.76845559	0.76357568	0.76319533	0.76278226	0.76291825	0.76290353	0.76291865	0.76291615	0.76291301	0.76290718	0.76290059	0.76289346	0.76288610	0.76287865	0.76287118	0.76286376	0.76285642	0.76284919	0.76284210	0.76283518	0.76282845	0.76282193	0.76281564	0.76280959	0.76280381	0.76279831	0.76279309	0.76278817	0.76278352	0.76277930	0.76277495	0.76277252	0.76276444	0.76277884	0.76271525	0.76298771	0.76267540	0.76426412	0.76461229	0.76428717	0.76423741	0.76420746	0.76417522	0.76433663	0.76442780	0.76604785	0.76708365	0.76674778	0.76697808	0.76659589	0.76845559	0.76357568	0.76319533	0.76278226	0.76291825	0.76290353	0.76291865	0.76291615	0.76291301	0.76290718	0.76290059	0.76289346	0.76288610	0.76287865	0.76287118	0.76286376	0.76285642	0.76284919	0.76284210	0.76283518	0.76282845	0.76282193	0.76281564	0.76280959	0.76280381	0.76279831	0.76279309	0.76278817	0.76278352
0.60629162	0.60196859	0.59760188	0.59434305	0.58790070	0.59429495	0.55472755	0.69852756	0.66004371	0.51404702	0.57183971	0.58568658	0.62053853	0.66742716	0.70089458	0.75000000	0.75000000	0.75188493	0.75138453	0.75291734	0.75252717	0.75958680	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.74273873	0.73320653	0.72407153	0.71527883	0.70680376	0.69862768	0.69073786	0.68312416	0.67577813	0.66869233	0.66186007	0.65527516	0.64893186	0.64282478	0.63694888	0.63129946	0.62587193	0.62066258	0.61566585	0.61088415	0.60629162	0.60196859	0.59760188	0.59434305	0.58790070	0.59429495	0.55472755	0.69852756	0.66004371	0.51404702	0.57183971	0.58568658	0.62053853	0.66742716	0.70089458	0.75000000	0.75000000	0.75188493	0.75138453	0.75291734	0.75252717	0.75958680	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.74273873	0.73320653	0.72407153	0.71527883	0.70680376	0.69862768	0.69073786	0.68312416	0.67577813	0.66869233	0.66186007	0.65527516	0.64893186	0.64282478	0.63694888	0.63129946	0.62587193	0.62066258	0.61566585	0.61088415
0.66569156	0.66062033	0.65593746	0.65189347	0.64627599	0.64683288	0.62475355	0.69344415	0.75236802	0.77734728	0.76640345	0.78788732	0.82420123	0.87338098	1.00000000	0.90991424	0.45765537	0.23172924	0.18085840	0.11781454	0.09686892	0.04799258	0.18750112	0.60672794	0.66132873	0.75142209	0.75148010	0.75153707	0.75156090	0.75157064	0.75156822	0.75155801	0.75154213	0.75152228	0.75149950	0.75147448	0.75144766	0.75141931	0.75138960	0.75135865	0.75132665	0.74006821	0.72889200	0.71852361	0.70892518	0.70006184	0.69190126	0.68441389	0.67757089	0.67134705	0.66569156	0.66062033	0.65593746	0.65189347	0.64627599	0.64683288	0.62475355	0.69344415	0.75236802	0.77734728	0.76640345	0.78788732	0.82420123	0.87338098	1.00000000	0.90991424	0.45765537	0.23172924	0.18085840	0.11781454	0.09686892	0.04799258	0.18750112	0.60672794	0.66132873	0.75142209	0.75148010	0.75153707	0.75156090	0.75157064	0.75156822	0.75155801	0.75154213	0.75152228	0.75149950	0.75147448	0.75144766	0.75141931	0.75138960	0.75135865	0.75132665	0.74006821	0.72889200	0.71852361	0.70892518	0.70006184	0.69190126	0.68441389	0.67757089	0.67134705
0.71124526	0.71128940	0.71124405	0.71125154	0.71126098	0.71127845	0.71129823	0.71131963	0.71134170	0.71136406	0.71138645	0.71140872	0.71143074	0.71145243	0.71147369	0.71149446	0.71151465	0.71153422	0.71155309	0.71157122	0.71158857	0.71160508	0.71162074	0.71163549	0.71164943	0.71166210	0.71167516	0.71168244	0.71170667	0.71166348	0.71185426	0.71103686	0.71197380	0.70720764	0.70616313	0.70713848	0.70728778	0.70737761	0.70747433	0.70699012	0.70671661	0.70185645	0.69874905	0.69975667	0.69906575	0.70021234	0.69463324	0.70927297	0.71041402	0.71165322	0.71124526	0.71128940	0.71124405	0.71125154	0.71126098	0.71127845	0.71129823	0.71131963	0.71134170	0.71136406	0.71138645	0.71140872	0.71143074	0.71145243	0.71147369	0.71149446	0.71151465	0.71153422	0.71155309	0.71157122	0.71158857	0.71160508	0.71162074	0.71163549	0.71164943	0.71166210	0.71167516	0.71168244	0.71170667	0.71166348	0.71185426	0.71103686	0.71197380	0.70720764	0.70616313	0.70713848	0.70728778	0.70737761	0.70747433	0.70699012	0.70671661	0.70185645	0.69874905	0.69975667	0.69906575	0.70021234	0.69463324	0.70927297	0.71041402	0.71165322
0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.74273873	0.73320653	0.72407153	0.71527883	0.70680376	0.69862768	0.69073786	0.68312416	0.67577813	0.66869233	0.66186007	0.65527516	0.64893186	0.64282478	0.63694888	0.63129946	0.62587193	0.62066258	0.61566585	0.61088415	0.60629162	0.60196859	0.59760188	0.59434305	0.58790070	0.59429495	0.55472755	0.69852756	0.66004371	0.51404702	0.57183971	0.58568658	0.62053853	0.66742716	0.70089458	0.75000000	0.75000000	0.75188493	0.75138453	0.75291734	0.75252717	0.75958680	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.74273873	0.73320653	0.72407153	0.71527883	0.70680376	0.69862768	0.69073786	0.68312416	0.67577813	0.66869233	0.66186007	0.65527516	0.64893186	0.64282478	0.63694888	0.63129946	0.62587193	0.62066258	0.61566585	0.61088415	0.60629162	0.60196859	0.59760188	0.59434305	0.58790070	0.59429495	0.55472755	0.69852756	0.66004371	0.51404702	0.57183971	0.58568658	0.62053853	0.66742716	0.70089458	0.75000000	0.75000000	0.75188493	0.75138453	0.75291734	0.75252717	0.75958680	0.75000000	0.75000000	0.75000000
