0.76026695	0.76038799	0.76036872	0.76037966	0.76037672	0.76037431	0.76037004	0.76036531	0.76036015	0.76035475	0.76034918	0.76034347	0.76033766	0.76033176	0.76032579	0.76031977	0.76031372	0.76030766	0.76030160	0.76029557	0.76028958	0.76028366	0.76027783	0.76027210	0.76026649	0.76026103	0.76025573	0.76025060	0.76024567	0.76024094	0.76023643	0.76023214	0.76022808	0.76022426	0.76022069	0.76021736	0.76021428	0.76021144	0.76020884	0.76020649	0.76020436	0.76020247	0.76020078	0.76019938	0.76019788	0.76019772	0.76019349	0.76020549	0.76016029	0.76036288	0.76011598	0.76139047	0.76130875	0.76123740	0.76120414	0.76118961	0.76118681	0.76120164	0.76122778	0.76129640	0.76134897	0.76157284	0.76201965	0.76340865	0.76294949	0.76308612	0.76302873	0.76303094	0.76299946	0.76309848	0.76280453	0.76421808	0.76054887	0.76066986
0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.73707168	0.72462776	0.71265073	0.70112351	0.69003023	0.67935605	0.66908712	0.65921049	0.64971403	0.64058637	0.63181687	0.62339555	0.61531305	0.60756060	0.60012999	0.59301355	0.58620411	0.57969500	0.57348001	0.56755339	0.56190987	0.55654449	0.55145313	0.54663059	0.54207769	0.53777481	0.53378021	0.52986446	0.52687084	0.52165235	0.52594977	0.49633279	0.59758661	0.56318730	0.45973417	0.49945226	0.50748314	0.53054090	0.55593895	0.58796473	0.62801451	0.67410362	0.74399753	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75078501	0.75216593	0.75347780	0.75539263	0.75573520	0.76391808	0.75000000	0.75000000
0.75015220	0.75046462	0.75073954	0.75103652	0.75128339	0.75148656	0.75164544	0.75176699	0.75185719	0.75192177	0.75196555	0.75199255	0.75200607	0.75200882	0.75200296	0.75199026	0.75197213	0.75194980	0.75192417	0.75189589	0.75186540	0.75183298	0.75179884	0.75176310	0.75172582	0.75017447	0.74088459	0.73212636	0.72388053	0.71612877	0.70885348	0.70203765	0.69566461	0.68971790	0.68417220	0.67899943	0.67417832	0.66968701	0.66550295	0.66160240	0.65796107	0.65455037	0.65134930	0.64824675	0.64516291	0.64196292	0.63978575	0.63333895	0.64224320	0.59356549	0.75000000	0.75000000	0.75296611	0.75353296	0.75466341	0.75807430	0.76544340	0.77821242	0.79840744	0.83024909	0.86109310	0.94019297	0.81814426	0.48038288	0.45870283	0.36751634	0.31364076	0.27297312	0.24874017	0.22754644	0.22931302	0.16867409	0.37167194	0.75041032
0.71936568	0.71937347	0.71938054	0.71938691	0.71939259	0.71939767	0.71940187	0.71940637	0.71940684	0.71941954	0.71938352	0.71951914	0.71891135	0.71965207	0.71582860	0.71607374	0.71628781	0.71638757	0.71643118	0.71643957	0.71639508	0.71631666	0.71611080	0.71595308	0.71528149	0.71394105	0.70977405	0.71115152	0.71074164	0.71091382	0.71090717	0.71100161	0.71070455	0.71158640	0.70734575	0.71835339	0.71799041	0.71919916	0.71883604	0.71889385	0.71886101	0.71886984	0.71887707	0.71888988	0.71890407	0.71891955	0.71893574	0.71895246	0.71896959	0.71898703	0.71900473	0.71902263	0.71904068	0.71905883	0.71907702	0.71909519	0.71911329	0.71913125	0.71914901	0.71916652	0.71918371	0.71920053	0.71921691	0.71923282	0.71924819	0.71926299	0.71927718	0.71929072	0.71930359	0.71931576	0.71932721	0.71933793	0.71934792	0.71935716
0.56755339	0.56190987	0.55654449	0.55145313	0.54663059	0.54207769	0.53777481	0.53378021	0.52986446	0.52687084	0.52165235	0.52594977	0.49633279	0.59758661	0.56318730	0.45973417	0.49945226	0.50748314	0.53054090	0.55593895	0.58796473	0.62801451	0.67410362	0.74399753	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75078501	0.75216593	0.75347780	0.75539263	0.75573520	0.76391808	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.73707168	0.72462776	0.71265073	0.70112351	0.69003023	0.67935605	0.66908712	0.65921049	0.64971403	0.64058637	0.63181687	0.62339555	0.61531305	0.60756060	0.60012999	0.59301355	0.58620411	0.57969500	0.57348001
0.66968701	0.66550295	0.66160240	0.65796107	0.65455037	0.65134930	0.64824675	0.64516291	0.64196292	0.63978575	0.63333895	0.64224320	0.59356549	0.75000000	0.75000000	0.75296611	0.75353296	0.75466341	0.75807430	0.76544340	0.77821242	0.79840744	0.83024909	0.86109310	0.94019297	0.81814426	0.48038288	0.45870283	0.36751634	0.31364076	0.27297312	0.24874017	0.22754644	0.22931302	0.16867409	0.37167194	0.75041032	0.75015220	0.75046462	0.75073954	0.75103652	0.75128339	0.75148656	0.75164544	0.75176699	0.75185719	0.75192177	0.75196555	0.75199255	0.75200607	0.75200882	0.75200296	0.75199026	0.75197213	0.75194980	0.75192417	0.75189589	0.75186540	0.75183298	0.75179884	0.75176310	0.75172582	0.75017447	0.74088459	0.73212636	0.72388053	0.71612877	0.70885348	0.70203765	0.69566461	0.68971790	0.68417220	0.67899943	0.67417832
0.76021144	0.76020884	0.76020649	0.76020436	0.76020247	0.76020078	0.76019938	0.76019788	0.76019772	0.76019349	0.76020549	0.76016029	0.76036288	0.76011598	0.76139047	0.76130875	0.76123740	0.76120414	0.76118961	0.76118681	0.76120164	0.76122778	0.76129640	0.76134897	0.76157284	0.76201965	0.76340865	0.76294949	0.76308612	0.76302873	0.76303094	0.76299946	0.76309848	0.76280453	0.76421808	0.76054887	0.76066986	0.76026695	0.76038799	0.76036872	0.76037966	0.76037672	0.76037431	0.76037004	0.76036531	0.76036015	0.76035475	0.76034918	0.76034347	0.76033766	0.76033176	0.76032579	0.76031977	0.76031372	0.76030766	0.76030160	0.76029557	0.76028958	0.76028366	0.76027783	0.76027210	0.76026649	0.76026103	0.76025573	0.76025060	0.76024567	0.76024094	0.76023643	0.76023214	0.76022808	0.76022426	0.76022069	0.76021736	0.76021428
0.56755339	0.56190987	0.55654449	0.55145313	0.54663059	0.54207769	0.53777481	0.53378021	0.52986446	0.52687084	0.52165235	0.52594977	0.49633279	0.59758661	0.56318730	0.45973417	0.49945226	0.50748314	0.53054090	0.55593895	0.58796473	0.62801451	0.67410362	0.74399753	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75078501	0.75216593	0.75347780	0.75539263	0.75573520	0.76391808	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.75000000	0.73707168	0.72462776	0.71265073	0.70112351	0.69003023	0.67935605	0.66908712	0.65921049	0.64971403	0.64058637	0.63181687	0.62339555	0.61531305	0.60756060	0.60012999	0.59301355	0.58620411	0.57969500	0.57348001
0.66968701	0.66550295	0.66160240	0.65796107	0.65455037	0.65134930	0.64824675	0.64516291	0.64196292	0.63978575	0.63333895	0.64224320	0.59356549	0.75000000	0.75000000	0.75296611	0.75353296	0.75466341	0.75807430	0.76544340	0.77821242	0.79840744	0.83024909	0.86109310	0.94019297	0.81814426	0.48038288	0.45870283	0.36751634	0.31364076	0.27297312	0.24874017	0.22754644	0.22931302	0.16867409	0.37167194	0.75041032	0.75015220	0.75046462	0.75073954	0.75103652	0.75128339	0.75148656	0.75164544	0.75176699	0.75185719	0.75192177	0.75196555	0.75199255	0.75200607	0.75200882	0.75200296	0.75199026	0.75197213	0.75194980	0.75192417	0.75189589	0.75186540	0.75183298	0.75179884	0.75176310	0.75172582	0.75017447	0.74088459	0.73212636	0.72388053	0.71612877	0.70885348	0.70203765	0.69566461	0.68971790	0.68417220	0.67899943	0.67417832
0.71919916	0.71883604	0.71889385	0.71886101	0.71886984	0.71887707	0.71888988	0.71890407	0.71891955	0.71893574	0.71895246	0.71896959	0.71898703	0.71900473	0.71902263	0.71904068	0.71905883	0.71907702	0.71909519	0.71911329	0.71913125	0.71914901	0.71916652	0.71918371	0.71920053	0.71921691	0.71923282	0.71924819	0.71926299	0.71927718	0.71929072	0.71930359	0.71931576	0.71932721	0.71933793	0.71934792	0.71935716	0.71936568	0.71937347	0.71938054	0.71938691	0.71939259	0.71939767	0.71940187	0.71940637	0.71940684	0.71941954	0.71938352	0.71951914	0.71891135	0.71965207	0.71582860	0.71607374	0.71628781	0.71638757	0.71643118	0.71643957	0.71639508	0.71631666	0.71611080	0.71595308	0.71528149	0.71394105	0.70977405	0.71115152	0.71074164	0.71091382	0.71090717	0.71100161	0.71070455	0.71158640	0.70734575	0.71835339	0.71799041
