0.511044,-0.511046,0.511044,0.511044,0.510791,-0.511044,0.511044,-0.496106,0.599291,0.511044,0.272921,-0.505747,-0.272201,0.226542,-0.199492,0.108818
-0.511044,0.511044,-0.511044,-0.511044,-0.511094,0.511044,-0.511044,0.300811,-0.383551,-0.511044,-0.557925,0.512087,0.327250,-0.232243,0.073153,-0.103831
0.511044,-0.511044,0.511044,0.511044,0.461715,-0.511044,0.511044,-0.552434,0.536144,0.511044,0.501815,-0.510839,-0.226172,0.117529,-0.104968,0.233457
-0.511044,0.511044,-0.511044,-0.511044,-0.520756,0.511044,-0.511044,0.372220,-0.506103,-0.511044,-0.512861,0.511085,0.121775,-0.140170,0.151269,-0.141497
0.511044,-0.462885,0.511044,0.511044,0.036326,-0.276034,0.511044,-0.538375,0.512017,0.511044,0.510686,-0.511036,-0.201047,0.054544,-0.120779,0.208971
-0.511044,0.520526,-0.417808,-0.511044,-0.604504,0.557312,-0.511044,0.505663,-0.510853,-0.511044,-0.511115,0.511046,0.045826,-0.104517,0.231660,-0.164415
0.511044,-0.509178,0.529400,0.511044,-0.317769,-0.417290,0.511044,-0.512104,0.511082,0.511044,0.510279,-0.511044,-0.138364,0.124062,-0.207641,0.161461
-0.511044,0.488580,-0.345213,-0.511044,-0.674216,0.529502,-0.511044,0.510836,-0.511037,-0.511044,-0.511195,0.511044,0.058110,-0.034339,0.281840,-0.145564
0.511044,-0.515467,0.543692,0.511044,-0.205414,-0.507410,0.511044,-0.511085,0.511046,0.511044,0.507216,-0.511044,-0.087270,0.198664,-0.263990,0.080681
-0.511044,0.356332,-0.033712,-0.511044,-0.652096,0.511760,-0.511044,0.511036,-0.511044,-0.511044,0.378763,0.511044,0.044319,-0.037454,0.261190,-0.117016
0.511044,-0.541503,0.605019,0.511044,0.209058,-0.510903,0.511044,-0.511046,0.511044,0.511044,0.686225,-0.168631,-0.048013,0.256296,-0.231018,0.015716
-0.511044,0.023317,-0.024839,-0.511044,-0.570498,0.511072,-0.511044,0.511044,-0.511044,-0.511044,0.746756,0.566775,0.119019,-0.145191,0.185256,-0.089859
0.511044,-0.607065,0.606766,0.511044,0.499339,-0.511039,0.511044,0.576497,0.511044,0.511044,0.758673,0.136762,0.008980,0.461008,-0.227287,0.023112
-0.511044,-0.319531,-0.318910,-0.511044,-0.513349,0.511045,-0.511044,0.725153,-0.222167,-0.511044,0.666544,0.205740,0.143741,-0.289420,0.011074,-0.045000
0.511044,-0.674563,0.474463,0.511044,0.510591,-0.511044,0.511044,0.754420,0.324840,0.511044,0.473725,-0.414144,0.164021,0.270136,-0.312629,0.154278
-0.511044,-0.015526,-0.518246,-0.511044,-0.511134,0.511044,-0.511044,0.760182,0.110524,-0.511044,-0.518391,0.530121,0.287062,-0.202243,-0.230269,0.012377
0.511044,-0.614712,0.509626,0.511044,0.511027,-0.511044,0.511044,0.761316,0.633415,0.511044,0.319161,-0.384050,-0.000222,0.258142,-0.351200,0.069355
-0.511044,0.490635,-0.511323,-0.511044,-0.511048,0.511044,-0.511044,0.761539,0.040163,-0.511044,-0.460501,0.536046,0.286075,-0.065881,-0.167492,-0.070060
0.511044,-0.515062,0.510989,0.511044,0.511044,-0.511044,0.511044,0.372136,0.619563,0.511044,0.520995,-0.500862,-0.177076,0.116175,-0.323128,0.070409
-0.511044,0.510253,-0.511055,-0.511044,-0.204402,0.511044,-0.511044,0.570303,0.102449,-0.511044,-0.509085,0.513049,0.264187,-0.103085,-0.040531,-0.098309
0.511044,-0.511200,0.511042,0.511044,0.571414,0.018085,0.511044,-0.083211,0.631825,0.511044,0.511430,-0.510650,-0.270514,-0.062436,-0.116664,0.107824
-0.511044,0.511014,-0.511045,-0.511044,-0.203364,0.535407,-0.511044,-0.217814,0.107167,-0.511044,-0.510968,0.511122,0.459960,-0.123302,0.058285,-0.101051
0.511044,-0.511050,0.511044,0.511044,0.571619,0.043267,0.511044,-0.644550,0.632754,0.511044,0.511059,-0.511029,-0.278486,-0.107692,-0.007209,0.172154
-0.511044,0.511043,-0.511044,-0.511044,-0.194203,0.591395,-0.511044,-0.724901,-0.055578,-0.511044,-0.511041,0.511047,0.258978,-0.185187,0.099303,-0.173819
0.511044,-0.511044,0.511044,0.511044,0.573422,0.156832,0.511044,-0.665293,0.476231,0.511044,0.511045,-0.511044,-0.252587,-0.156232,0.128574,0.277885
-0.511044,0.511044,-0.511044,-0.511044,-0.302472,0.618178,-0.511044,-0.742635,-0.323473,-0.511044,-0.511044,0.511044,0.324076,-0.186552,0.159301,-0.271410
0.511044,-0.511044,0.511044,0.511044,0.552107,0.249917,0.511044,-0.734986,0.236321,0.511044,0.511044,-0.511044,-0.193018,-0.171066,0.178275,0.320687
-0.511044,0.511044,-0.511044,-0.511044,-0.480737,0.660858,-0.511044,-0.756356,-0.565130,-0.511044,-0.511044,0.511044,0.176938,-0.183766,0.154982,-0.297952
0.511044,-0.511044,0.511044,0.511044,0.331997,0.328869,0.511044,-0.686592,0.144504,0.511044,0.511044,-0.511044,-0.173175,-0.104980,-0.014889,0.317897
-0.511044,0.511044,-0.511044,-0.511044,-0.546294,0.676402,-0.511044,-0.165191,-0.583207,-0.511044,-0.511044,0.511044,0.226753,-0.096738,0.068357,-0.312567
0.511044,-0.511044,0.511044,0.511044,-0.288114,0.433229,0.511044,0.149931,0.351376,0.511044,0.511044,-0.511044,-0.088376,0.012664,-0.079212,0.307827
-0.511044,0.501391,-0.511044,-0.511044,-0.668378,0.696947,-0.511044,0.460177,-0.323292,-0.511044,-0.511044,0.511044,0.224042,-0.006104,0.022820,-0.304518
0.511044,-0.512945,0.511044,0.511044,-0.447414,0.036335,0.511044,0.702253,0.242261,0.511044,0.511044,-0.511044,-0.129045,0.173853,0.024369,0.283831
-0.511044,0.460364,-0.511044,-0.511044,-0.699740,0.594349,-0.511044,0.698196,-0.244368,-0.511044,-0.176258,0.511044,0.228931,0.096439,0.018200,-0.037530
0.511044,-0.521022,0.511044,0.511044,-0.560135,-0.362151,0.511044,0.430988,0.563546,0.511044,0.576955,-0.511044,-0.195323,0.227807,-0.165900,0.033672
-0.511044,0.509080,-0.511044,-0.511044,-0.721932,0.510677,-0.511044,0.696506,-0.122350,-0.511044,0.024669,0.511044,0.188514,0.126858,-0.026800,-0.198880
0.511044,-0.511431,0.511044,0.511044,-0.295925,-0.511116,0.511044,0.011267,0.587568,0.511044,0.616513,-0.511044,-0.244372,0.220001,-0.172751,0.021696
-0.511044,0.510968,-0.511044,-0.511044,-0.669916,0.511030,-0.511044,0.543540,-0.143693,-0.511044,-0.390017,0.511044,0.152388,0.044461,0.005435,-0.161614
0.511044,-0.225192,0.511044,0.511044,0.479766,-0.511047,0.511044,-0.483150,0.583366,0.511044,0.496298,-0.511044,-0.222908,0.259462,-0.088259,0.080272
-0.511044,0.567321,-0.511044,-0.511044,-0.517202,0.511044,-0.511044,0.104345,-0.372721,-0.511044,-0.513947,0.511044,0.041200,-0.154664,0.078903,-0.075056
